exposure,ifilter,ra_center,dec_center,OBJECT,EXPNUM
122.0,g,32.8570041666667,21.974,DECaLS_20779_g,790597
94.0,r,161.80375,10.3896111111111,DECaLS_19265_r,642014
71.0,g,10.2785833333333,-8.61144444444444,DECaLS_12657_g,695669
78.0,g,139.981,29.56,DECaLS_2119_g,393615
121.0,r,339.531,32.324,DECaLS_24204_r,779844
121.0,g,325.480995833333,20.515,DECaLS_36915_g,769977
85.0,z,167.71975,29.437,DECaLS_17808_z,608309
79.0,r,340.543995833333,12.011,DECaLS_7858_r,680098
157.0,g,342.723541666667,28.6086111111111,DECaLS_8317_g,660979
95.0,r,331.324041666667,-10.8410833333333,DECaLS_27686_r,679548
175.0,r,39.1367083333333,8.07319444444444,DECaLS_26276_r,679914
124.0,g,337.000995833333,12.194,DECaLS_7856_g,678325
190.0,g,235.309995833333,30.708,DECaLS_31954_g,745759
128.0,r,318.157995833333,-7.969,DECaLS_27568_r,746170
200.0,g,8.465625,21.468,DECaLS_33941_g,663773
126.0,g,118.928208333333,23.562,DECaLS_10794_g,829436
146.0,g,144.532208333333,11.0429444444444,DECaLS_31663_g,630883
121.0,g,199.180041666667,25.6671388888889,DECaLS_6667_g,634889
215.0,z,23.1827916666667,19.9161944444444,DECaLS_34070_z,677797
200.0,g,258.08625,28.3739722222222,DECaLS_34582_g,746426
136.0,g,65.8674166666667,-14.9322777777778,DECaLS_37356_g,783639
124.0,g,335.416995833333,9.204,DECaLS_7897_g,678314
79.0,r,218.632004166667,-4.822,DECaLS_1243_r,763559
68.0,r,356.555958333333,4.27513888888889,DECaLS_23722_r,660515
71.0,r,170.726166666667,15.6673055555556,DECaLS_19187_r,642003
91.0,r,222.055208333333,9.50125,DECaLS_32879_r,636070
226.0,z,227.866375,25.8361944444444,DECaLS_31975_z,647436
66.0,g,179.650004166667,5.432,DECaLS_35083_g,724215
126.0,g,252.529583333333,21.3563888888889,DECaLS_47027_g,769915
120.0,g,264.297333333333,17.3388611111111,DECaLS_47067_g,770531
200.0,g,358.717125,-4.04558333333333,DECaLS_45592_g,661282
118.0,g,175.300125,8.40430555555556,DECaLS_3402_g,650077
200.0,g,354.572333333333,24.1325833333333,DECaLS_39463_g,677729
56.0,r,170.305333333333,-8.74144444444444,DECaLS_38789_r,803326
110.0,r,174.073625,2.68747222222222,DECaLS_35130_r,723447
127.0,g,231.862125,29.8034444444444,DECaLS_31972_g,731994
131.0,g,32.54725,21.9035,DECaLS_4907_g,764794
71.0,r,342.28475,-4.36444444444444,DECaLS_45757_r,779838
82.0,r,9.94999583333333,30.703,DECaLS_20669_r,780213
200.0,g,355.453916666667,31.3395555555556,DECaLS_24098_g,780184
190.0,z,181.546833333333,13.7591111111111,DECaLS_41315_z,608631
122.0,z,175.632541666667,-2.88702777777778,DECaLS_22892_z,608249
118.0,r,1.627125,27.8040833333333,DECaLS_33892_r,789588
133.0,g,15.15325,16.1842777777778,DECaLS_2298_g,563258
65.0,r,27.934625,20.1553333333333,DECaLS_4855_r,563285
175.0,g,26.3462916666667,23.1730277777778,DECaLS_4857_g,563282
179.0,z,196.212666666667,-3.08177777777778,DECaLS_44968_z,563034
191.0,z,215.966791666667,15.6628055555556,DECaLS_32903_z,563048
191.0,z,217.70775,15.6859444444444,DECaLS_31883_z,563049
161.0,z,192.344458333333,-5.87266666666667,DECaLS_29086_z,563027
185.0,z,191.754666666667,-7.33825,DECaLS_44945_z,563028
61.0,r,136.766125,30.8652222222222,DECaLS_10843_r,625314
197.0,z,212.223958333333,12.4503888888889,DECaLS_32956_z,563047
206.0,z,249.474166666667,27.0225555555556,DECaLS_46944_z,563057
217.0,z,251.419958333333,26.3420555555556,DECaLS_46965_z,563058
188.0,z,209.545791666667,10.7965555555556,DECaLS_32998_z,563045
204.0,z,197.119333333333,-4.58055555555556,DECaLS_44966_z,563036
201.0,z,258.354833333333,26.7055555555556,DECaLS_47012_z,563060
185.0,z,224.086333333333,21.6516944444444,DECaLS_31978_z,563051
209.0,z,203.247333333333,2.9185,DECaLS_41538_z,563042
196.0,z,227.562875,21.408,DECaLS_16069_z,563054
118.0,z,263.785,20.8505555555556,DECaLS_31208_z,563063
80.0,z,327.158666666667,-3.16905555555556,DECaLS_11819_z,563115
129.0,z,268.656291666667,20.0254444444444,DECaLS_31216_z,563064
136.0,z,271.890125,21.77575,DECaLS_18807_z,563067
139.0,z,273.687916666667,26.07575,DECaLS_18800_z,563074
126.0,z,270.253416666667,24.3779166666667,DECaLS_18804_z,563068
147.0,z,273.615791666667,24.3621666666667,DECaLS_18801_z,563075
80.0,z,277.430916666667,29.4016388888889,DECaLS_18780_z,563069
87.0,z,319.00175,3.23222222222222,DECaLS_11764_z,563091
80.0,z,325.205041666667,-9.52247222222222,DECaLS_11756_z,563106
80.0,z,326.146916666667,-7.92822222222222,DECaLS_11775_z,563108
96.0,g,177.790625,-0.129333333333333,DECaLS_35066_g,724206
87.0,g,148.594004166667,-1.694,DECaLS_47546_g,802356
80.0,z,216.550333333333,-6.45533333333333,DECaLS_17159_z,634613
80.0,g,56.6920041666667,-10.151,DECaLS_8522_g,695052
151.0,g,310.861995833333,1.72,DECaLS_43424_g,779812
80.0,z,238.943458333333,4.08638888888889,DECaLS_15876_z,426301
86.0,z,198.492,10.467,DECaLS_9768_z,431217
118.0,g,192.0545,27.7114166666667,DECaLS_25419_g,723123
80.0,z,123.112916666667,8.60052777777778,DECaLS_26496_z,781515
57.0,g,325.696004166667,-4.079,DECaLS_52274_g,769000
200.0,g,133.450004166667,32.04,DECaLS_10852_g,802369
175.0,g,160.888208333333,28.8324166666667,DECaLS_1998_g,625358
200.0,g,317.0795,4.94863888888889,DECaLS_43492_g,745831
110.0,g,8.971,17.188,DECaLS_18096_g,563636
200.0,g,326.091375,3.29630555555556,DECaLS_43589_g,660194
100.0,g,337.789416666667,13.6713055555556,DECaLS_7835_g,768326
200.0,g,324.12475,-9.44727777777778,DECaLS_43483_g,747155
52.0,r,153.511,12.358,DECaLS_3366_r,512256
106.0,r,9.76479166666667,12.9505555555556,DECaLS_18128_r,661648
91.0,g,349.933995833333,11.57,DECaLS_23735_g,763701
125.0,r,313.16775,3.34544444444444,DECaLS_43447_r,662634
107.0,g,193.827041666667,2.92377777777778,DECaLS_9763_g,626101
99.0,z,35.675375,12.7673888888889,DECaLS_42161_z,768871
200.0,g,61.7945833333333,-11.9218333333333,DECaLS_40294_g,783353
80.0,g,165.20325,-7.34975,DECaLS_7109_g,624922
151.0,g,338.753958333333,30.8540555555556,DECaLS_40095_g,790832
103.0,g,212.9405,6.33263888888889,DECaLS_1236_g,626147
250.0,z,344.963708333333,3.08236111111111,DECaLS_39688_z,680060
54.0,r,114.697916666667,25.0391111111111,DECaLS_42475_r,790647
80.0,z,145.297166666667,-1.70586111111111,DECaLS_47503_z,719412
123.0,g,129.702,26.961,DECaLS_26695_g,829481
51.0,r,169.169791666667,4.24352777777778,DECaLS_19308_r,625720
137.0,g,175.194416666667,28.1246944444444,DECaLS_19080_g,720853
80.0,z,143.593995833333,4.698,DECaLS_47528_z,725126
102.0,g,210.37725,4.71169444444444,DECaLS_1280_g,626145
67.0,r,154.484,24.68,DECaLS_2062_r,431971
157.0,z,210.5245,23.2499166666667,DECaLS_38482_z,625826
80.0,g,40.4894166666667,8.02394444444445,DECaLS_10389_g,695016
186.0,g,30.4969958333333,7.848,DECaLS_10496_g,678468
171.0,g,336.92725,7.76466666666667,DECaLS_39658_g,660452
90.0,r,29.8810041666667,6.335,DECaLS_26391_r,678102
250.0,z,150.659375,12.3861388888889,DECaLS_47516_z,630652
83.0,g,266.559,31.119,DECaLS_18737_g,764028
116.0,g,225.323583333333,23.0738611111111,DECaLS_31977_g,746667
120.0,g,126.957,29.508,DECaLS_26711_g,721464
135.0,z,358.552833333333,23.71575,DECaLS_39465_z,783846
175.0,r,347.700291666667,29.5981666666667,DECaLS_24144_r,754129
175.0,g,129.216,20.992,DECaLS_26616_g,605037
126.0,g,118.927004166667,23.562,DECaLS_10794_g,829436
94.0,g,329.621833333333,-4.71094444444444,DECaLS_11840_g,660883
166.0,g,137.431208333333,23.233,DECaLS_26633_g,819852
144.0,g,214.231375,15.6251111111111,DECaLS_32919_g,659907
89.0,r,168.23575,-5.87422222222222,DECaLS_22960_r,625715
145.0,g,200.635458333333,24.0755555555556,DECaLS_38410_g,730213
131.0,g,187.03475,25.5601944444444,DECaLS_9568_g,634850
65.0,r,154.411916666667,6.05744444444444,DECaLS_47590_r,605049
80.0,z,124.135625,7.39825,DECaLS_10614_z,781517
59.0,r,342.47125,14.9773055555556,DECaLS_23689_r,661973
116.0,g,145.804,3.116,DECaLS_31677_g,512285
57.0,g,347.986995833333,-14.433,DECaLS_29764_g,770607
155.0,g,165.165,31.473,DECaLS_17820_g,830347
200.0,g,109.3635,32.2024722222222,DECaLS_39816_g,802666
63.0,g,132.665,0.0,DECaLS_15649_g,393257
79.0,g,134.623,26.125,DECaLS_10804_g,392453
85.0,r,237.849,-1.333,DECaLS_2410_r,746758
77.0,r,227.874958333333,33.3883888888889,DECaLS_259_r,829805
127.0,g,355.588004166667,22.584,DECaLS_39474_g,781291
103.0,g,198.259333333333,33.4125555555556,DECaLS_38441_g,830055
115.0,g,200.982208333333,6.05005555555556,DECaLS_9792_g,625417
153.0,z,127.877583333333,22.2808611111111,DECaLS_26638_z,807089
171.0,g,332.108791666667,6.22125,DECaLS_11885_g,660902
96.0,z,129.282083333333,-1.71722222222222,DECaLS_47366_z,725062
100.0,g,324.209291666667,-14.1676388888889,DECaLS_27592_g,768662
200.0,g,23.1846666666667,15.2525,DECaLS_2348_g,793099
54.0,r,141.664125,4.75572222222222,DECaLS_31635_r,722691
76.0,r,29.7559166666667,17.2059444444444,DECaLS_18137_r,769724
150.0,g,156.847004166667,34.025,DECaLS_17885_g,830325
127.0,g,211.546541666667,24.85275,DECaLS_38501_g,731238
125.0,z,325.231541666667,-12.5886666666667,DECaLS_27609_z,773181
125.0,r,207.586916666667,-4.7665,DECaLS_33080_r,646249
250.0,z,344.581916666667,14.8995277777778,DECaLS_39562_z,767551
54.0,r,342.31375,27.2605555555556,DECaLS_40079_r,771078
129.0,g,217.762004166667,31.111,DECaLS_38603_g,723856
141.0,g,193.279004166667,23.211,DECaLS_41364_g,730191
121.0,g,325.288995833333,17.307,DECaLS_5135_g,764633
200.0,g,42.7396666666667,8.13047222222222,DECaLS_42120_g,793368
128.0,g,206.947166666667,1.54894444444444,DECaLS_1330_g,624627
111.0,z,61.0270833333333,-1.74208333333333,DECaLS_21453_z,695456
175.0,g,146.636708333333,15.6634722222222,DECaLS_31600_g,634750
67.0,r,234.352,11.913,DECaLS_53_r,433352
128.0,g,182.159375,4.09469444444444,DECaLS_25496_g,626066
200.0,g,333.889004166667,3.089,DECaLS_11904_g,679804
250.0,z,64.0466666666667,-9.69572222222222,DECaLS_37339_z,793819
200.0,g,132.352083333333,24.3131944444444,DECaLS_26658_g,807360
115.0,g,213.855791666667,7.92688888888889,DECaLS_1215_g,626161
139.0,r,125.544,4.549,DECaLS_42344_r,792854
72.0,r,214.080583333333,11.0740277777778,DECaLS_1195_r,626158
191.0,z,347.699,20.446,DECaLS_23624_z,347064
69.0,r,345.406791666667,-10.2143888888889,DECaLS_29827_r,679579
198.0,g,142.37875,17.2355277777778,DECaLS_42425_g,731080
200.0,g,134.09625,31.9496944444444,DECaLS_42596_g,803015
40.0,g,186.805,2.737,DECaLS_25553_g,547161
158.0,g,158.193625,30.7296944444444,DECaLS_2015_g,634019
59.0,r,215.290666666667,-1.59280555555556,DECaLS_1262_r,642195
99.0,z,170.381166666667,27.4070833333333,DECaLS_19084_z,608310
150.0,z,119.772333333333,25.1016666666667,DECaLS_26667_z,830272
114.0,r,194.74,20.4768888888889,DECaLS_25525_r,650114
134.0,g,138.373125,34.0593333333333,DECaLS_2142_g,830631
97.0,g,318.393,-12.64,DECaLS_16612_g,769938
175.0,g,173.964458333333,31.5251111111111,DECaLS_33640_g,725229
176.0,g,68.4527083333333,-9.07836111111111,DECaLS_21500_g,690299
124.0,g,153.344458333333,1.47622222222222,DECaLS_31734_g,635125
125.0,r,249.814375,-0.0440555555555556,DECaLS_38123_r,660390
250.0,z,232.980416666667,22.25,DECaLS_31895_z,649516
80.0,z,197.119666666667,-4.57944444444444,DECaLS_44966_z,725183
56.0,g,335.37175,-7.96191666666667,DECaLS_51695_g,769043
250.0,z,353.137208333333,4.37888888888889,DECaLS_39637_z,660050
113.0,r,139.324995833333,14.145,DECaLS_42395_r,731437
110.0,g,201.001995833333,25.863,DECaLS_6679_g,721230
228.0,z,322.327083333333,17.4425,DECaLS_36881_z,649564
80.0,z,129.522458333333,6.27172222222222,DECaLS_42348_z,724777
115.0,z,243.461166666667,33.1831666666667,DECaLS_3628_z,830444
71.0,r,220.134208333333,26.4049722222222,DECaLS_31968_r,730902
200.0,g,324.4515,3.30819444444444,DECaLS_43567_g,660191
185.0,z,181.528208333333,-8.4795,DECaLS_44871_z,608613
250.0,z,39.829,21.90725,DECaLS_14757_z,793344
187.0,z,27.4772083333333,31.1338888888889,DECaLS_4913_z,661060
118.0,r,316.7985,-4.79497222222222,DECaLS_27570_r,669899
117.0,z,178.037,18.058,DECaLS_3285_z,430387
114.0,z,337.357625,32.4159444444444,DECaLS_8350_z,774652
200.0,g,5.380625,14.1406666666667,DECaLS_33950_g,780420
117.0,r,317.766,-11.092,DECaLS_27554_r,679538
64.0,r,259.305791666667,19.8906111111111,DECaLS_47070_r,769922
80.0,g,69.0086666666667,-3.71391666666667,DECaLS_5631_g,780775
135.0,g,179.998833333333,9.73080555555556,DECaLS_9581_g,624559
78.0,g,150.838,24.895,DECaLS_2064_g,393660
69.0,g,194.031541666667,11.7115277777778,DECaLS_9709_g,634120
74.0,r,222.974875,15.6508055555556,DECaLS_31945_r,649801
107.0,z,352.228125,-2.71102777777778,DECaLS_45671_z,775020
64.0,r,359.99775,-6.95247222222222,DECaLS_13817_r,695619
180.0,g,249.481083333333,32.9014166666667,DECaLS_19456_g,661843
200.0,g,4.40266666666667,12.7041666666667,DECaLS_33949_g,677752
177.0,g,0.2915,31.8023611111111,DECaLS_16142_g,779872
171.0,g,139.810125,20.2975277777778,DECaLS_26590_g,634777
105.0,z,255.209625,15.4184444444444,DECaLS_46999_z,723170
152.0,g,130.085833333333,-0.0849166666666667,DECaLS_47374_g,790970
167.0,g,148.375,15.6096666666667,DECaLS_31601_g,633994
80.0,z,45.114,-4.859,DECaLS_10412_z,779987
177.0,g,172.963004166667,28.534,DECaLS_3207_g,808656
85.0,r,243.551,22.983,DECaLS_31818_r,347921
53.0,g,213.996,4.695,DECaLS_17109_g,547236
126.0,g,350.710666666667,4.28336111111111,DECaLS_7910_g,660931
66.0,r,36.072,11.178,DECaLS_26290_r,690573
170.0,g,223.708995833333,33.873,DECaLS_263_g,830105
200.0,g,272.254875,26.9415,DECaLS_34670_g,660421
80.0,z,347.802666666667,11.6034166666667,DECaLS_7862_z,774200
140.0,g,203.14675,19.6721111111111,DECaLS_41462_g,731223
200.0,g,28.623,9.445,DECaLS_42261_g,690263
200.0,g,130.868166666667,1.54633333333333,DECaLS_47384_g,793383
124.0,g,27.0883333333333,12.4758333333333,DECaLS_34075_g,781010
55.0,r,310.593458333333,4.92975,DECaLS_43436_r,769930
110.0,g,217.580125,4.70252777777778,DECaLS_32943_g,646587
84.0,r,198.648,30.197,DECaLS_38426_r,723833
130.0,g,179.636333333333,10.9876666666667,DECaLS_35124_g,731532
154.0,g,261.250995833333,10.111,DECaLS_49302_g,769924
109.0,r,181.296416666667,22.0785833333333,DECaLS_25420_r,650098
119.0,z,137.581208333333,14.1205277777778,DECaLS_42396_z,724800
149.0,g,190.824333333333,32.26075,DECaLS_38397_g,724195
83.0,r,31.652,31.3312222222222,DECaLS_20826_r,790581
99.0,g,256.203,27.479,DECaLS_31117_g,548348
156.0,g,195.172958333333,10.2142777777778,DECaLS_25603_g,650097
75.0,r,166.990333333333,15.9644722222222,DECaLS_19185_r,642010
85.0,g,177.762791666667,-8.49711111111111,DECaLS_38714_g,747009
130.0,r,36.108,26.663,DECaLS_20845_r,695703
237.0,z,130.036995833333,33.097,DECaLS_10849_z,829693
155.0,g,251.299416666667,32.2489166666667,DECaLS_2759_g,746729
66.0,r,322.239,-3.212,DECaLS_11760_r,349667
56.0,r,199.511125,5.92825,DECaLS_25662_r,635666
163.0,g,177.163541666667,32.4738055555556,DECaLS_33629_g,724179
125.0,r,207.608375,24.7255833333333,DECaLS_22594_r,650134
102.0,g,203.51525,-1.52719444444444,DECaLS_1350_g,624629
105.0,g,172.521,18.373,DECaLS_19154_g,723081
155.0,g,9.38933333333333,10.0021388888889,DECaLS_2273_g,769572
75.0,g,317.387916666667,-6.66780555555556,DECaLS_51880_g,768961
135.0,g,124.051004166667,25.947,DECaLS_42570_g,802996
56.0,g,346.918995833333,-4.079,DECaLS_57160_g,769098
129.0,g,120.468833333333,20.8234722222222,DECaLS_42514_g,829682
150.0,z,119.563833333333,23.4941388888889,DECaLS_42538_z,829966
100.0,z,216.661375,14.1234444444444,DECaLS_32904_z,830727
71.0,r,331.109958333333,24.9653888888889,DECaLS_24272_r,768697
89.0,r,110.986004166667,31.251,DECaLS_40574_r,803670
95.0,z,332.904,-7.748,DECaLS_11857_z,773214
137.0,z,352.022458333333,24.2276388888889,DECaLS_7718_z,793316
241.0,z,254.200041666667,29.8588333333333,DECaLS_34539_z,730266
162.0,g,228.328995833333,-6.523,DECaLS_32902_g,747322
86.0,g,3.75245833333333,-6.98722222222222,DECaLS_12623_g,695633
155.0,g,28.9739166666667,10.9133333333333,DECaLS_10494_g,678462
161.0,z,184.669833333333,29.3911944444444,DECaLS_41290_z,718733
85.0,r,51.0857916666667,0.0847777777777778,DECaLS_42094_r,782816
51.0,r,166.762541666667,2.79561111111111,DECaLS_35192_r,803345
140.0,g,183.171416666667,13.85,DECaLS_25456_g,640566
200.0,g,20.3940833333333,18.1708333333333,DECaLS_34088_g,679624
175.0,g,237.962958333333,22.8391388888889,DECaLS_15982_g,637733
110.0,z,353.249083333333,28.6133611111111,DECaLS_23567_z,659684
70.0,r,308.244,9.297,DECaLS_5077_r,558514
157.0,z,221.320708333333,27.8798888888889,DECaLS_31982_z,719800
76.0,r,245.247,28.292,DECaLS_15977_r,433376
175.0,r,340.208166666667,24.2768611111111,DECaLS_23594_r,747489
194.0,g,181.864004166667,32.058,DECaLS_22506_g,721536
56.0,g,352.002,-7.964,DECaLS_56577_g,769117
200.0,g,321.203916666667,18.9620555555556,DECaLS_36899_g,670820
88.0,r,254.653995833333,17.175,DECaLS_31150_r,754064
72.0,r,325.501995833333,-9.453,DECaLS_27628_r,680063
54.0,r,352.964791666667,28.5341111111111,DECaLS_7695_r,763743
77.0,g,357.202916666667,2.79247222222222,DECaLS_7829_g,660984
71.0,r,114.524,26.712,DECaLS_10732_r,392366
197.0,z,37.0798333333333,17.4400555555556,DECaLS_46436_z,769750
93.0,r,232.01525,15.0754722222222,DECaLS_31842_r,649840
132.0,z,25.885125,31.1001388888889,DECaLS_20767_z,789656
76.0,r,234.44,3.129,DECaLS_31747_r,425420
107.0,z,354.577708333333,12.7319166666667,DECaLS_23716_z,663723
148.0,z,323.417541666667,-7.88152777777778,DECaLS_43484_z,772221
140.0,g,189.472995833333,22.755,DECaLS_41334_g,730187
148.0,g,269.998375,22.6456388888889,DECaLS_2936_g,660828
73.0,r,138.518416666667,17.2245277777778,DECaLS_26555_r,630888
200.0,g,338.68725,18.2665277777778,DECaLS_23651_g,747486
170.0,g,183.640995833333,24.939,DECaLS_41294_g,730831
175.0,g,215.579083333333,1.53055555555556,DECaLS_17111_g,635759
62.0,r,166.694416666667,16.0474444444444,DECaLS_3313_r,625331
95.0,g,71.9749958333333,0.0,DECaLS_14833_g,780786
70.0,r,16.293,14.852,DECaLS_18191_r,563266
175.0,r,37.08,17.439,DECaLS_46436_r,793115
66.0,r,203.851,-4.657,DECaLS_17210_r,535590
233.0,z,359.359333333333,-2.69844444444444,DECaLS_29719_z,754140
98.0,z,205.219375,29.2415555555556,DECaLS_38469_z,647408
90.0,r,324.935916666667,-4.71902777777778,DECaLS_27649_r,679541
82.0,g,114.354,17.547,DECaLS_39215_g,802613
200.0,g,21.0019958333333,25.863,DECaLS_4831_g,695320
103.0,g,252.393291666667,3.68533333333333,DECaLS_46862_g,662226
93.0,r,226.226375,29.019,DECaLS_16126_r,626170
250.0,z,356.838416666667,-6.85402777777778,DECaLS_45594_z,592856
250.0,z,345.049995833333,25.351,DECaLS_39458_z,775038
188.0,g,174.967995833333,6.895,DECaLS_35147_g,745679
92.0,z,5.085875,14.0924722222222,DECaLS_18078_z,690176
250.0,z,215.198166666667,-6.46961111111111,DECaLS_33050_z,640689
125.0,r,339.486958333333,9.20063888888889,DECaLS_39643_r,660457
113.0,g,2.202,12.604,DECaLS_18063_g,763736
63.0,r,108.962083333333,30.5646666666667,DECaLS_39817_r,803296
177.0,g,350.012,8.69438888888889,DECaLS_23777_g,661616
95.0,g,141.367708333333,-4.82269444444444,DECaLS_15702_g,720102
108.0,g,323.824291666667,-9.489,DECaLS_27611_g,768258
100.0,r,173.778,2.737,DECaLS_19258_r,535936
67.0,r,318.392083333333,-12.64125,DECaLS_16612_r,768245
124.0,g,218.907583333333,32.6158611111111,DECaLS_38617_g,724241
125.0,r,267.162958333333,24.3496388888889,DECaLS_34667_r,661536
81.0,g,17.4499958333333,19.406,DECaLS_18172_g,770681
175.0,r,346.12,20.6843055555556,DECaLS_39495_r,677726
104.0,z,336.8705,31.0147777777778,DECaLS_40115_z,663710
200.0,g,340.481208333333,27.4740555555556,DECaLS_40097_g,679829
123.0,g,350.302416666667,8.74161111111111,DECaLS_39649_g,660501
146.0,g,7.15466666666667,19.8770555555556,DECaLS_18068_g,762936
56.0,g,340.92,-2.784,DECaLS_57352_g,769069
68.0,r,248.733,15.192,DECaLS_31088_r,425878
80.0,z,49.2983333333333,-3.19994444444444,DECaLS_26243_z,770214
112.0,g,341.620995833333,-7.48,DECaLS_14004_g,679565
132.0,g,10.2047083333333,24.5515555555556,DECaLS_18071_g,660560
80.0,z,181.224833333333,2.70047222222222,DECaLS_25495_z,725176
200.0,g,243.988004166667,31.563,DECaLS_3607_g,731274
116.0,g,180.29275,4.09119444444444,DECaLS_25479_g,635200
170.0,r,256.813,12.803,DECaLS_31104_r,536416
107.0,g,57.633,-2.84,DECaLS_24357_g,780754
130.0,g,155.352625,15.2806111111111,DECaLS_19197_g,633998
125.0,z,242.86175,12.9718611111111,DECaLS_15889_z,648430
111.0,r,196.321004166667,8.734,DECaLS_41494_r,746607
66.0,r,187.03775,28.5349722222222,DECaLS_9560_r,642085
120.0,z,339.785375,19.7736944444444,DECaLS_39507_z,663282
200.0,g,164.293995833333,20.618,DECaLS_35006_g,730458
122.0,r,135.54025,23.1083333333333,DECaLS_26634_r,630664
80.0,z,181.527916666667,8.21319444444444,DECaLS_41338_z,631010
120.0,z,339.928875,-4.5225,DECaLS_14021_z,695278
80.0,z,19.4027083333333,16.5892222222222,DECaLS_34087_z,768418
157.0,g,157.908,16.648,DECaLS_19180_g,716669
235.0,z,356.540833333333,-6.90313888888889,DECaLS_29722_z,754139
112.0,r,129.388708333333,25.3614444444444,DECaLS_42551_r,731069
94.0,r,47.9998333333333,3.3435,DECaLS_42101_r,783614
87.0,g,22.206,13.672,DECaLS_2365_g,764732
80.0,z,168.493958333333,24.6431944444444,DECaLS_19100_z,608299
80.0,z,60.255375,-2.78158333333333,DECaLS_57395_z,769281
51.0,r,41.283,14.246,DECaLS_14733_r,770187
64.0,r,336.525,27.7780277777778,DECaLS_24266_r,769543
125.0,g,243.886,3.582,DECaLS_46839_g,425134
80.0,g,29.196,14.023,DECaLS_2287_g,694993
56.0,g,344.633125,-13.14425,DECaLS_55792_g,769088
65.0,g,210.742791666667,21.84025,DECaLS_6737_g,637652
80.0,z,42.1440833333333,8.03,DECaLS_10376_z,695081
161.0,g,119.700166666667,29.3639444444444,DECaLS_42522_g,802998
117.0,r,37.4532916666667,15.8616388888889,DECaLS_30563_r,690578
200.0,g,336.603208333333,13.8903333333333,DECaLS_39578_g,677981
141.0,g,153.138875,13.8255833333333,DECaLS_35088_g,731127
200.0,g,116.349416666667,31.5285277777778,DECaLS_26607_g,803005
57.0,r,186.296958333333,12.5181944444444,DECaLS_41357_r,731545
200.0,g,35.32175,17.4183333333333,DECaLS_46416_g,678107
55.0,r,241.284333333333,6.17658333333333,DECaLS_15104_r,763149
52.0,r,197.562,16.199,DECaLS_41456_r,730877
68.0,r,145.899875,17.1986111111111,DECaLS_42423_r,731088
175.0,g,139.592291666667,32.6080555555556,DECaLS_2137_g,624883
60.0,r,201.064,19.5739444444444,DECaLS_25609_r,642118
143.0,g,244.048625,15.5675555555556,DECaLS_31769_g,660375
71.0,r,17.703,33.54,DECaLS_4849_r,790241
250.0,z,343.423004166667,19.454,DECaLS_39509_z,775942
178.0,g,248.767995833333,5.535,DECaLS_15120_g,746793
175.0,g,221.065875,7.92275,DECaLS_32893_g,649482
80.0,z,180.0,15.268,DECaLS_9561_z,511304
97.0,z,351.199291666667,-9.87197222222222,DECaLS_45633_z,783029
115.0,g,190.48775,2.78669444444444,DECaLS_25598_g,635264
106.0,g,216.874208333333,20.4153611111111,DECaLS_163_g,634187
182.0,z,324.78,18.977,DECaLS_36897_z,775004
93.0,g,234.110791666667,17.7230833333333,DECaLS_96_g,634252
146.0,g,228.396,33.301,DECaLS_32003_g,829807
79.0,r,319.803833333333,12.7118611111111,DECaLS_5093_r,680089
64.0,r,138.157995833333,7.969,DECaLS_31617_r,731790
63.0,r,126.246958333333,7.57752777777778,DECaLS_26485_r,722682
110.0,z,212.797708333333,18.6797777777778,DECaLS_31847_z,625103
88.0,g,9.49099583333333,23.018,DECaLS_33942_g,790880
80.0,z,358.382,-12.4365833333333,DECaLS_29679_z,768378
80.0,z,177.485,5.496,DECaLS_19233_z,522132
134.0,r,137.221995833333,1.526,DECaLS_47434_r,792872
99.0,r,196.03025,8.78427777777778,DECaLS_25622_r,649777
83.0,z,321.855083333333,-9.58002777777778,DECaLS_11723_z,766553
99.0,z,163.598416666667,10.3041666666667,DECaLS_19266_z,625995
80.0,z,230.981,12.266,DECaLS_15955_z,432126
250.0,z,272.062995833333,30.313,DECaLS_18775_z,766507
80.0,z,139.589,32.6075,DECaLS_2137_z,603117
122.0,g,171.571958333333,8.53552777777778,DECaLS_3418_g,626054
62.0,r,219.171625,15.7349166666667,DECaLS_16032_r,635747
200.0,g,332.396333333333,6.29597222222222,DECaLS_27757_g,661930
200.0,g,339.557291666667,25.9845833333333,DECaLS_40118_g,679600
98.0,r,249.294,3.684,DECaLS_30981_r,535671
82.0,r,163.846458333333,17.7480277777778,DECaLS_3294_r,625325
87.0,z,23.435125,26.1581666666667,DECaLS_36588_z,768432
103.0,g,343.69325,7.49902777777778,DECaLS_23790_g,663314
138.0,z,359.331291666667,30.661,DECaLS_23562_z,793320
250.0,z,65.84375,-7.23280555555556,DECaLS_21478_z,808259
228.0,z,145.232041666667,12.5893888888889,DECaLS_31641_z,634742
112.0,g,350.387875,3.00069444444444,DECaLS_39655_g,773263
200.0,g,141.036625,26.4052222222222,DECaLS_42545_g,730416
110.0,r,324.78,18.977,DECaLS_36897_r,780133
149.0,g,230.304875,1.5515,DECaLS_32853_g,746392
120.0,i,48.6463333333333,11.3318333333333,outer1,830591
66.0,r,145.842,29.711,DECaLS_2116_r,393628
105.0,r,261.749,25.122,DECaLS_31177_r,433424
90.0,r,153.958708333333,23.0942777777778,DECaLS_17912_r,635541
140.0,r,308.506666666667,0.0851666666666667,DECaLS_43407_r,762846
