exposure,ifilter,ra_center,dec_center,OBJECT,EXPNUM
90.0,i,123.784875,-9.12155555555556,DELVE field: 14319-03-i,957973
90.0,i,124.779958333333,-12.1391944444444,DELVE field: 14341-03-i,957971
90.0,i,78.9362083333333,-11.9458611111111,DELVE field: 5750-04-i,957947
90.0,i,119.658916666667,-6.95402777777778,DELVE field: 14295-03-i,957958
90.0,i,76.5925833333333,-6.48983333333333,DELVE field: 5711-04-i,957941
300.0,i,4.88595833333333,-41.7916388888889,DELVE field: 100302-02-i,957907
300.0,i,2.561125,-36.4770555555556,DELVE field: 100313-01-i,957913
300.0,i,4.97545833333333,-41.7738055555556,DELVE field: 100302-03-i,957908
90.0,i,87.6545416666666,-11.0845,DELVE field: 5800-03-i,957932
300.0,i,2.56295833333333,-41.7917777777778,DELVE field: 100301-02-i,957900
90.0,i,325.06275,-11.5220277777778,DELVE field: 11755-02-i,957880
90.0,i,123.137375,-1.30441666666667,DELVE field: 15609-02-i,957833
90.0,i,136.67475,-27.4621111111111,DELVE field: 14536-02-i,957793
90.0,i,124.689333333333,-15.8924722222222,DELVE field: 14368-02-i,957811
90.0,i,86.3166666666666,-12.9051111111111,DELVE field: 5823-04-i,957764
90.0,i,87.7853333333333,-13.8150555555556,DELVE field: 5824-04-i,957763
333.0,i,124.319708333333,-55.5838888888889,DELVE field: 12237-03-i,957780
90.0,i,92.3157083333333,-14.7199166666667,DELVE field: 9512-04-i,957760
333.0,i,101.794125,-57.0745,DELVE field: 12190-03-i,957785
90.0,i,96.4720416666667,-11.1256111111111,DELVE field: 9442-03-i,957745
90.0,i,58.8335,-11.3460555555556,DELVE field: 8535-04-i,957703
90.0,i,90.5902083333333,-11.1108055555556,DELVE field: 9481-03-i,957732
90.0,i,320.725416666667,-35.4964722222222,DELVE field: 5565-03-i,957678
90.0,i,325.946958333333,-34.0918611111111,DELVE field: 5525-03-i,957685
90.0,i,317.187416666667,-6.45708333333333,DELVE field: 11697-01-i,957650
90.0,i,318.448625,-16.2014166666667,DELVE field: 742-02-i,957657
90.0,i,332.649416666667,-39.1389166666667,DELVE field: 5509-04-i,957693
90.0,i,155.100708333333,-16.3453611111111,DELVE field: 7080-02-i,958032
90.0,i,151.694291666667,-14.295,DELVE field: 7060-03-i,958035
90.0,i,153.540958333333,-13.3695555555556,DELVE field: 7082-02-i,958023
90.0,i,145.905875,-12.1623055555556,DELVE field: 15714-02-i,958004
90.0,i,142.0675,-7.55294444444444,DELVE field: 15700-02-i,957999
90.0,i,170.4575,-19.4483611111111,DELVE field: 6962-02-i,958039
90.0,i,144.458458333333,-9.07463888888889,DELVE field: 15716-02-i,958006
90.0,i,159.787333333333,-11.4949166666667,DELVE field: 7129-02-i,958031
90.0,i,120.614708333333,-10.0198611111111,DELVE field: 14308-03-i,957951
90.0,i,84.8668333333333,-7.38983333333333,DELVE field: 5781-03-i,957926
90.0,i,84.9259583333333,-5.54302777777778,DELVE field: 5761-03-i,957927
300.0,i,7.29666666666667,-39.1358888888889,DELVE field: 100309-03-i,957894
300.0,i,0.236166666666667,-39.0871666666667,DELVE field: 100306-05-i,957889
90.0,i,323.370125,-11.5488888888889,DELVE field: 11738-02-i,957884
300.0,i,2.65254166666667,-41.74225,DELVE field: 100301-04-i,957902
90.0,i,128.989875,-17.8647777777778,DELVE field: 14421-02-i,957802
90.0,i,130.8845,-4.50083333333333,DELVE field: 15627-02-i,957844
90.0,i,130.21775,-2.90636111111111,DELVE field: 15628-02-i,957843
90.0,i,127.9125,-1.30469444444444,DELVE field: 15622-02-i,957840
90.0,i,90.796125,-13.8258055555556,DELVE field: 5815-04-i,957761
90.0,i,137.009875,-19.9040555555556,DELVE field: 14508-02-i,957797
90.0,i,110.368375,-43.0924722222222,DELVE field: 12333-04-i,957772
90.0,i,94.0340416666667,-20.8962777777778,DELVE field: 9534-04-i,957755
90.0,i,94.9630833333333,-10.2117777777778,DELVE field: 9441-03-i,957746
90.0,g,164.537375,-46.3005833333333,DELVE field: 10098-04-g,956824
90.0,g,167.230583333333,-47.6328888888889,DELVE field: 10112-03-g,956822
90.0,i,328.382416666667,-39.1558333333333,DELVE field: 5544-04-i,957695
90.0,i,328.38125,-36.0038888888889,DELVE field: 5526-04-i,957699
90.0,g,78.7358333333333,-13.7361111111111,DELVE field: 5749-04-g,956401
90.0,g,156.580041666667,-43.7801666666667,DELVE field: 6304-04-g,956441
90.0,g,80.9123333333333,-5.57913888888889,DELVE field: 5776-04-g,956424
90.0,g,82.27825,-6.50277777777778,DELVE field: 5795-04-g,956423
90.0,g,86.560625,-5.58436111111111,DELVE field: 5761-04-g,956770
90.0,i,322.659583333333,-38.6990277777778,DELVE field: 5567-03-i,957681
90.0,g,95.7904583333333,-23.48025,DELVE field: 9522-04-g,956376
90.0,g,72.6840833333333,-13.6288333333333,DELVE field: 5671-04-g,956397
90.0,g,93.4783333333333,-9.29275,DELVE field: 9440-03-g,956095
90.0,g,93.3997083333333,-5.60783333333333,DELVE field: 9397-03-g,956103
90.0,g,89.2760416666667,-14.7189444444444,DELVE field: 5825-04-g,956384
90.0,g,82.102125,-5.52819444444444,DELVE field: 5779-03-g,956058
90.0,g,98.5531666666667,-15.472,DELVE field: 9486-02-g,956022
90.0,g,85.0079583333333,-1.83497222222222,DELVE field: 5716-03-g,956063
90.0,g,100.096541666667,-18.2489444444444,DELVE field: 9504-03-g,956026
90.0,g,81.499875,-14.6202777777778,DELVE field: 5807-03-g,955977
90.0,g,356.2455,-19.0928055555556,DELVE field: 13788-03-g,955953
90.0,g,74.0250833333333,-13.5851944444444,DELVE field: 5707-03-g,955964
90.0,g,73.7568333333333,-15.3473333333333,DELVE field: 5706-03-g,955963
90.0,g,354.3595,-16.4182777777778,DELVE field: 13810-03-g,955950
90.0,g,353.284875,-20.7372222222222,DELVE field: 13800-03-g,955943
300.0,g,1.39608333333333,-37.8060833333333,DELVE field: 100310-08-g,955933
90.0,g,163.017,-38.4670833333333,DELVE field: 6203-04-g,956827
90.0,g,161.089208333333,-43.48775,DELVE field: 6261-04-g,956830
90.0,g,152.645791666667,-39.1387222222222,DELVE field: 6301-04-g,956815
90.0,g,93.71025,-10.1848055555556,DELVE field: 9462-04-g,956797
90.0,g,90.7940416666667,-8.36144444444444,DELVE field: 5764-04-g,956760
90.0,g,92.2634583333333,-11.1035833333333,DELVE field: 9481-04-g,956796
90.0,g,129.124916666667,-19.5121944444444,DELVE field: 14420-04-g,956408
90.0,g,85.2104583333333,-2.79894444444444,DELVE field: 5737-04-g,956768
90.0,g,95.1358333333333,-9.26669444444445,DELVE field: 9440-04-g,956798
90.0,g,150.722041666667,-42.32525,DELVE field: 6338-04-g,956811
90.0,g,94.312125,-27.7724166666667,DELVE field: 13460-04-g,956374
300.0,g,0.319916666666667,-39.1398333333333,DELVE field: 100306-03-g,956333
90.0,g,102.504791666667,-24.2401666666667,DELVE field: 9478-03-g,956113
90.0,g,86.3892916666667,-2.77505555555556,DELVE field: 5717-03-g,956070
90.0,g,89.1958333333333,-0.932666666666667,DELVE field: 5679-03-g,956084
90.0,g,93.4344166666667,-7.45502777777778,DELVE field: 9418-03-g,956096
90.0,g,89.144,-8.35575,DELVE field: 5764-03-g,956080
90.0,g,87.7509583333333,-5.57422222222222,DELVE field: 5740-03-g,956074
90.0,g,95.0413333333333,-12.0282222222222,DELVE field: 9464-03-g,956107
90.0,g,87.7760833333333,-3.71744444444444,DELVE field: 5718-03-g,956073
90.0,g,79.4405416666667,-1.79680555555556,DELVE field: 5757-03-g,956053
90.0,g,93.5882916666666,-12.93,DELVE field: 9483-03-g,956031
90.0,g,90.7006666666666,-7.43258333333333,DELVE field: 9438-02-g,956003
90.0,g,356.200041666667,-21.8734722222222,DELVE field: 13780-03-g,955941
300.0,g,1.39729166666667,-37.7735833333333,DELVE field: 100310-12-g,955937
90.0,g,150.521875,-39.1658333333333,DELVE field: 6320-04-g,956813
90.0,g,77.3356666666667,-12.8265555555556,DELVE field: 5728-04-g,956394
90.0,g,82.0466666666667,-10.1644166666667,DELVE field: 5793-04-g,956389
90.0,g,77.1111666666667,-14.6028888888889,DELVE field: 5727-04-g,956399
90.0,g,79.6755416666667,-0.936416666666667,DELVE field: 5756-04-g,956432
90.0,g,77.7564166666667,-9.23391666666667,DELVE field: 5730-04-g,956392
90.0,g,157.101333333333,-44.0219722222222,DELVE field: 6282-03-g,956440
90.0,g,157.834833333333,-42.3796388888889,DELVE field: 6260-03-g,956442
90.0,g,93.37875,-3.75227777777778,DELVE field: 9378-03-g,956102
90.0,g,92.4465416666667,-26.0920555555556,DELVE field: 13473-03-g,956366
90.0,g,153.415541666667,-42.6081111111111,DELVE field: 6303-03-g,956122
300.0,g,6.04820833333333,-37.7706666666667,DELVE field: 100312-12-g,956328
90.0,g,98.2930416666667,-15.6101944444444,DELVE field: 9486-03-g,956027
90.0,g,82.2219166666667,-1.81469444444444,DELVE field: 5736-03-g,956056
90.0,g,100.288041666667,-19.9934166666667,DELVE field: 9518-03-g,956025
90.0,g,90.7149166666667,-25.2430833333333,DELVE field: 13484-03-g,955983
300.0,g,1.47804166666667,-37.7913333333333,DELVE field: 100310-04-g,955929
300.0,g,1.47858333333333,-37.8249444444444,DELVE field: 100310-03-g,955928
90.0,g,85.2284166666667,-0.936472222222222,DELVE field: 5715-04-g,956773
90.0,g,162.375291666667,-40.1591388888889,DELVE field: 6221-04-g,956828
90.0,g,171.674625,-49.9009722222222,DELVE field: 10142-03-g,956832
90.0,g,89.4023333333333,-1.86891666666667,DELVE field: 5697-04-g,956781
90.0,g,90.796125,-2.80072222222222,DELVE field: 5698-04-g,956782
90.0,g,86.5116666666667,-7.43122222222222,DELVE field: 5781-04-g,956763
90.0,g,79.552625,-4.65488888888889,DELVE field: 5754-04-g,956425
90.0,g,158.102416666667,-45.2833055555556,DELVE field: 6305-04-g,956454
90.0,i,167.738791666667,-16.2851388888889,DELVE field: 7010-03-i,958043
90.0,g,90.7944583333333,-26.0968333333333,DELVE field: 13485-04-g,956369
90.0,g,127.230458333333,-19.2565,DELVE field: 14401-04-g,956405
90.0,i,154.318875,-14.8592777777778,DELVE field: 7081-02-i,958022
90.0,g,91.9957916666666,-6.52536111111111,DELVE field: 9417-03-g,956097
90.0,g,92.15575,-8.33594444444445,DELVE field: 9439-02-g,956002
90.0,g,90.6124583333333,-1.865,DELVE field: 9376-02-g,956017
90.0,g,92.2148333333333,-10.1676388888889,DELVE field: 9462-02-g,955999
90.0,g,83.0802916666667,-13.7480277777778,DELVE field: 5821-03-g,955988
90.0,g,351.44725,-18.0671111111111,DELVE field: 13825-03-g,955945
90.0,g,352.36,-19.4071944444444,DELVE field: 13812-03-g,955944
90.0,i,142.501375,-12.2530277777778,DELVE field: 15681-02-i,958002
90.0,i,145.390291666667,-7.47611111111111,DELVE field: 15735-02-i,958009
90.0,i,139.447166666667,-9.17591666666667,DELVE field: 15668-02-i,957989
90.0,i,143.726416666667,-7.51669444444444,DELVE field: 15717-02-i,958007
90.0,g,93.6315833333333,-6.51133333333333,DELVE field: 9417-04-g,956758
90.0,g,158.841541666667,-43.6566666666667,DELVE field: 6282-04-g,956446
90.0,g,85.117625,-6.50636111111111,DELVE field: 5780-04-g,956764
300.0,g,0.234041666666667,-39.1563611111111,DELVE field: 100306-02-g,956331
90.0,g,96.9295416666667,-15.5805833333333,DELVE field: 9501-04-g,956379
90.0,g,90.795,-24.3818611111111,DELVE field: 13492-04-g,956370
90.0,g,89.1172916666667,-12.0114444444444,DELVE field: 5801-03-g,956078
90.0,g,84.9272083333333,-5.54975,DELVE field: 5761-03-g,956065
90.0,g,84.867125,-7.39605555555556,DELVE field: 5781-03-g,956066
90.0,g,86.3585416666667,-4.63411111111111,DELVE field: 5739-03-g,956069
90.0,g,95.1289583333333,-10.1291944444444,DELVE field: 9441-02-g,956012
90.0,g,89.246,-4.67019444444444,DELVE field: 5719-02-g,956005
90.0,i,136.613583333333,-11.4426666666667,DELVE field: 15642-03-i,957986
90.0,i,139.701541666667,-6.00636111111111,DELVE field: 15685-02-i,957994
90.0,i,146.136833333333,-9.028,DELVE field: 15734-02-i,958010
90.0,g,90.5926666666666,-11.1103055555556,DELVE field: 9481-03-g,955996
90.0,g,70.3323333333333,-16.9536666666667,DELVE field: 5669-03-g,955961
90.0,g,77.639,-8.24888888888889,DELVE field: 5752-03-g,955994
90.0,g,98.3949583333333,-14.6784722222222,DELVE field: 9485-04-g,956802
90.0,g,90.7965416666666,-0.93725,DELVE field: 5679-04-g,956790
90.0,g,88.002125,-2.79827777777778,DELVE field: 5717-04-g,956775
90.0,g,155.636375,-42.5109166666667,DELVE field: 6281-03-g,956438
90.0,g,159.361833333333,-43.8605555555556,DELVE field: 6261-03-g,956445
90.0,g,160.411291666667,-46.9288888888889,DELVE field: 6284-03-g,956450
90.0,g,162.743583333333,-44.9197777777778,DELVE field: 6262-04-g,956459
90.0,g,92.534125,-26.9423333333333,DELVE field: 13474-04-g,956372
90.0,g,96.4704166666667,-11.1248333333333,DELVE field: 9442-03-g,956108
90.0,g,154.274875,-40.98175,DELVE field: 6280-03-g,956121
90.0,g,91.9765833333333,-2.81341666666667,DELVE field: 9377-03-g,956099
300.0,g,5.96195833333333,-37.7903333333333,DELVE field: 100312-06-g,956314
90.0,g,80.805875,-2.73597222222222,DELVE field: 5758-03-g,956054
90.0,g,93.4906666666667,-5.55194444444444,DELVE field: 9397-02-g,956014
90.0,g,355.238208333333,-20.5529722222222,DELVE field: 13789-03-g,955942
90.0,g,75.4147916666667,-14.5060555555556,DELVE field: 5727-03-g,955965
90.0,g,354.292625,-19.2281666666667,DELVE field: 13799-03-g,955948
90.0,g,92.2212916666667,-7.43788888888889,DELVE field: 9438-04-g,956759
90.0,g,151.841083333333,-37.8698333333333,DELVE field: 6278-03-g,956116
90.0,g,128.749208333333,-18.4545555555556,DELVE field: 14421-03-g,956402
90.0,g,127.785791666667,-20.79225,DELVE field: 14419-04-g,956404
90.0,g,86.457875,-9.26694444444444,DELVE field: 5798-04-g,956420
90.0,g,102.011875,-20.8294722222222,DELVE field: 9507-03-g,956111
90.0,i,125.80575,-15.1681388888889,DELVE field: 14369-03-i,957969
333.0,i,3.81704166666667,-66.4385,DELVE field: 4782-01-i,901452
90.0,g,76.6628333333333,-1.77872222222222,DELVE field: 5734-03-g,956050
90.0,g,87.656125,-11.0896388888889,DELVE field: 5800-03-g,956077
90.0,g,84.716875,-11.0579166666667,DELVE field: 5812-03-g,956037
90.0,i,77.553875,-11.0327777777778,DELVE field: 5729-04-i,957944
90.0,g,90.6372916666667,-3.72675,DELVE field: 9395-02-g,956007
90.0,g,89.2099583333333,-0.946194444444444,DELVE field: 5679-02-g,956018
90.0,g,154.754208333333,-39.075,DELVE field: 6279-04-g,956820
90.0,g,96.2515833333333,-30.2698055555556,DELVE field: 13424-04-g,956807
90.0,g,99.5532916666667,-42.4836111111111,DELVE field: 13281-04-g,956809
90.0,g,170.016291666667,-34.1636111111111,DELVE field: 6135-04-g,956834
90.0,g,92.6579583333333,-31.9838611111111,DELVE field: 13426-04-g,956808
90.0,g,152.952041666667,-42.3096111111111,DELVE field: 6322-04-g,956817
90.0,g,102.240208333333,-21.6476388888889,DELVE field: 9508-04-g,956803
90.0,g,83.7926666666666,-3.72777777777778,DELVE field: 5759-04-g,956766
90.0,g,83.65725,-7.42555555555556,DELVE field: 5796-04-g,956422
90.0,g,78.2712916666667,-1.86958333333333,DELVE field: 5734-04-g,956430
90.0,g,90.79675,-12.0158333333333,DELVE field: 5801-04-g,956417
90.0,g,154.823208333333,-44.1433333333333,DELVE field: 6304-03-g,956123
90.0,g,152.109791666667,-41.0546944444444,DELVE field: 6302-03-g,956119
90.0,g,89.1701666666667,-4.65666666666667,DELVE field: 5719-03-g,956082
90.0,g,92.07775,-12.0223333333333,DELVE field: 9482-03-g,956092
90.0,g,95.1280833333333,-13.8318055555556,DELVE field: 9484-03-g,956030
90.0,g,93.6295416666667,-9.23433333333333,DELVE field: 9440-02-g,956011
90.0,g,84.7955,-9.23316666666667,DELVE field: 5798-03-g,956040
90.0,g,78.6493333333333,-12.7839444444444,DELVE field: 5772-03-g,955970
90.0,g,78.4566666666666,-14.5678888888889,DELVE field: 5771-03-g,955969
90.0,g,93.5559166666667,-7.398,DELVE field: 9418-02-g,956010
90.0,g,81.781,-11.0235555555556,DELVE field: 5809-03-g,955979
300.0,i,2.47395833333333,-41.742,DELVE field: 100301-06-i,957904
90.0,g,87.957125,-6.50983333333333,DELVE field: 5762-04-g,956777
90.0,g,165.045583333333,-44.6638611111111,DELVE field: 6242-04-g,956458
90.0,g,104.83925,-27.5059722222222,DELVE field: 9437-04-g,956806
90.0,g,161.019875,-45.2980555555556,DELVE field: 6262-03-g,956449
90.0,g,89.3959166666667,-3.73061111111111,DELVE field: 5718-04-g,956780
300.0,g,6.04833333333333,-37.8386388888889,DELVE field: 100312-09-g,956325
90.0,g,115.577916666667,-2.02133333333333,DELVE field: 9280-03-g,956114
90.0,g,86.2704583333333,-8.32975,DELVE field: 5782-03-g,956067
90.0,g,86.155,-11.9816111111111,DELVE field: 5813-03-g,956036
90.0,g,96.6525833333333,-11.0178888888889,DELVE field: 9442-02-g,956020
90.0,g,79.8913333333333,-15.4838333333333,DELVE field: 5790-03-g,955976
90.0,g,90.7382083333333,-9.27097222222222,DELVE field: 9461-02-g,955997
90.0,g,356.289833333333,-16.3163055555556,DELVE field: 13797-03-g,955951
90.0,i,325.770375,-13.0694166666667,DELVE field: 11754-02-i,957881
300.0,g,1.48141666666667,-37.8235555555556,DELVE field: 100310-10-g,955935
300.0,g,6.047125,-37.8399444444444,DELVE field: 100312-02-g,955939
90.0,g,102.466791666667,-23.3601111111111,DELVE field: 9495-04-g,956804
90.0,g,167.591875,-46.0114166666667,DELVE field: 10100-03-g,956823
90.0,g,153.863916666667,-40.702,DELVE field: 6302-04-g,956816
90.0,g,149.51175,-40.7433611111111,DELVE field: 6337-04-g,956812
90.0,i,324.640833333333,-4.79311111111111,DELVE field: 11777-01-i,957874
90.0,i,126.333,-1.31627777777778,DELVE field: 15616-02-i,957841
90.0,g,87.9210833333333,-8.35527777777778,DELVE field: 5782-04-g,956762
90.0,g,90.79525,-10.1944166666667,DELVE field: 5784-04-g,956795
90.0,g,86.5939166666667,-3.72861111111111,DELVE field: 5738-04-g,956771
90.0,i,126.556958333333,-16.1331388888889,DELVE field: 14385-02-i,957813
90.0,i,137.67175,-21.4423333333333,DELVE field: 14509-02-i,957796
90.0,g,93.7552916666667,-12.0068611111111,DELVE field: 9482-04-g,956415
90.0,g,76.849375,-2.79988888888889,DELVE field: 5713-04-g,956427
61.5795,g,118.2087,-7.134,DELVE field: 9305-04-g,956410
90.0,g,78.2005416666667,-3.72725,DELVE field: 5733-04-g,956426
90.0,g,87.7957916666666,-1.85497222222222,DELVE field: 5697-03-g,956072
90.0,g,90.603375,-12.9254722222222,DELVE field: 9498-03-g,956093
90.0,g,86.318375,-6.48608333333333,DELVE field: 5762-03-g,956068
90.0,g,89.2281666666667,-2.80988888888889,DELVE field: 5698-02-g,956006
90.0,g,86.0938333333333,-13.7882222222222,DELVE field: 5824-03-g,955986
90.0,g,80.383,-10.0999444444444,DELVE field: 5793-03-g,955980
90.0,i,137.167583333333,-24.4528333333333,DELVE field: 14524-02-i,957794
90.0,g,357.244708333333,-17.6648888888889,DELVE field: 13787-03-g,955952
90.0,g,77.4596666666667,-10.0643055555556,DELVE field: 5751-03-g,955972
90.0,g,359.204,-14.8741388888889,DELVE field: 13785-03-g,955958
300.0,g,1.480625,-37.7898611111111,DELVE field: 100310-11-g,955936
90.0,i,131.525,-15.1392777777778,DELVE field: 14423-02-i,957821
333.0,i,109.387458333333,-56.42475,DELVE field: 12205-03-i,957792
333.0,i,104.300041666667,-56.2983333333333,DELVE field: 12197-03-i,957784
90.0,i,122.386166666667,-4.10561111111111,DELVE field: 14297-02-i,957831
90.0,g,159.562416666667,-42.0103611111111,DELVE field: 6260-04-g,956821
90.0,g,82.3635833333333,-4.65430555555556,DELVE field: 5778-04-g,956435
90.0,g,81.0496666666667,-1.868,DELVE field: 5757-04-g,956433
90.0,g,92.2077916666667,-5.588,DELVE field: 9416-04-g,956785
90.0,g,89.3482083333333,-9.27713888888889,DELVE field: 5783-04-g,956761
90.0,g,160.01875,-42.2056666666667,DELVE field: 6240-03-g,956447
90.0,i,89.3505416666667,-9.27805555555556,DELVE field: 5783-04-i,957737
90.0,i,97.1579583333333,-19.1190833333333,DELVE field: 9526-04-i,957753
90.0,g,87.7832916666666,-13.8121666666667,DELVE field: 5824-04-g,956385
90.0,g,75.713,-13.6927222222222,DELVE field: 5707-04-g,956395
90.0,z,293.840791666667,-36.8771944444444,DELVE field: 12888-01-z,1035407
90.0,z,286.085708333333,-16.4388888888889,DELVE field: 1528-02-z,1035409
90.0,g,89.1307083333333,-10.1897222222222,DELVE field: 5784-03-g,956079
90.0,g,79.2764583333333,-5.50775,DELVE field: 5776-03-g,956044
90.0,i,80.3330416666666,-12.8626388888889,DELVE field: 5772-04-i,957766
90.0,i,94.8942916666667,-8.38280555555556,DELVE field: 9419-03-i,957747
90.0,g,90.7384583333333,-26.9515833333333,DELVE field: 13474-03-g,955984
90.0,z,293.957,-30.9681388888889,DELVE field: 12826-01-z,1035403
333.0,i,101.669208333333,-55.2543055555556,DELVE field: 12198-03-i,957768
90.0,g,93.6059583333333,-4.65866666666667,DELVE field: 9396-04-g,956791
90.0,i,95.4389583333333,-16.4840277777778,DELVE field: 9514-04-i,957758
90.0,g,79.6335416666667,-2.79872222222222,DELVE field: 5755-04-g,956431
90.0,g,156.425458333333,-40.8672222222222,DELVE field: 6259-03-g,956439
